varID,cluster,cluster_label,land_area,plot_num,tillage_mech_ratio,chem_fert_kg_per_mu,organic_fert_self,organic_fert_buy,irrigated_area_ratio,mobile_hours_per_day,internet_training,e_commerce,can_get_info_online,ag_insurance,bank_credit_user,applied_bank_loan,trade_credit,safe_drinking_water,garbage_sorting,garbage_central_treatment,sanitary_toilet,health_knowledge_learning,has_checkup,straw_utilized,pesticide_pack_safe,organic_fert_total,diet_control_score,var5_1,var17_32_1,var11_1,var11_2,var11_3,var11_4,member,CMI,GSPI,HLEI,Overall_new
2301010207,2,3,56.0,5.0,100.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,是,57540.0,,,,,1.0,0.3976356953494531,0.6516857469176327,1.0,0.683107147422362
2301010208,2,3,200.0,20.0,100.0,45.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,214000.0,,,,,0.0,0.5654662038494411,0.8183524135842993,0.75,0.7112728724779135
2301010209,0,1,0.0,4.0,100.0,50.0,0.0,0.0,100.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,25686.0,,,,,0.0,0.407187103373809,0.6498121951731312,0.75,0.6023330995156467
2301010210,0,1,4.5,4.0,100.0,50.0,0.0,0.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,53560.0,,,,,0.0,0.37081624765173965,0.8164788618397978,0.5,0.5624317031638458
2301010211,0,1,51.0,4.0,100.0,50.0,0.0,0.0,100.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,否,48499.0,,,,,0.0,0.5152755467223679,0.6498121951731312,1.0,0.7216959139651663
2301010212,2,3,10.0,1.0,100.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,否,8900.0,,,,,0.0,0.1094133204218759,0.4906397354844705,0.5,0.36668435196878213
2301020101,0,1,60.0,4.0,100.0,60.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,否,27200.0,,,,,0.0,0.398983095540784,0.6460650916841282,0.5,0.5150160624083041
2301020102,0,1,60.0,4.0,100.0,50.0,0.0,0.0,100.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,否,32800.0,,,,,0.0,0.5183071971528622,0.6498121951731312,0.5,0.5560397974419978
2301020103,2,3,100.0,7.0,100.0,50.0,0.0,0.0,30.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,是,67120.0,,,,,1.0,0.46814483542980684,0.6498121951731312,0.5,0.5393190102009794
2301020104,0,1,28.0,2.0,100.0,70.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,是,16592.0,,,,,1.0,0.3787322237758083,0.6423179881951252,0.25,0.4236834039903112
2301020105,2,3,30.0,2.0,100.0,46.67,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,11000.0,,,,,0.0,0.10101459234407212,0.6510599806349692,0.75,0.5006915243263471
2301020106,2,3,270.0,10.0,100.0,46.67,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,73900.0,,,,,0.0,0.46968118357991256,0.6510599806349692,0.5,0.5402470547382939
2301020107,2,3,30.0,3.0,100.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,18320.0,,,,,0.0,0.29796850319671186,0.6423179881951252,0.75,0.5634288304639457
2301020108,2,3,105.0,6.0,100.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,78610.0,,,,,0.0,0.3421755972528231,0.8164788618397978,0.75,0.6362181530308736
2301020109,2,3,100.0,7.0,100.0,50.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,否,38966.0,,,,,0.0,0.5033661883631831,0.8178121951731313,0.25,0.5237261278454381
2301020110,2,3,150.0,0.0,100.0,50.0,0.0,0.0,36.67,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,否,63580.0,,,,,0.0,0.40961355351031675,0.8164788618397978,0.25,0.49203080511670483
2301020111,0,1,60.0,5.0,100.0,20.0,0.0,0.0,100.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,否,63730.0,,,,,0.0,0.4179264360094423,0.6610535056401402,1.0,0.6929933138831942
2301020112,0,1,80.0,6.0,100.0,50.0,0.0,0.0,100.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,否,30800.0,,,,,0.0,0.5061008576408581,0.4831455285064645,0.25,0.4130821287157742
2301020201,0,1,24.0,3.0,100.0,50.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,是,7230.0,,,,,1.0,0.4417827095076811,0.4831455285064645,0.5,0.4749760793380486
2301020202,2,3,107.0,10.0,100.0,23.0,2000.0,0.0,50.0,7.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2000.0,0.0,否,73300.0,,,,,0.0,0.6894461262332942,0.9932627079267725,0.5,0.7275696113866889
2301020203,2,3,105.0,7.0,100.0,60.0,2000.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2000.0,0.0,否,31505.0,,,,,0.0,0.4141413476932558,0.8127317583507949,0.25,0.49229103534801694
2301020204,2,3,141.8,20.0,100.0,66.7,564.0,0.0,78.86,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,564.0,0.0,否,68603.0,,,,,0.0,0.3978475774009885,0.5238878656798295,0.75,0.557245147693606
2301020205,2,3,85.0,8.0,100.0,180.0,0.0,0.0,96.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,是,44085.0,,,,,1.0,0.6140011756214072,0.6010998498160922,0.5,0.5717003418124998
2301020206,2,3,120.0,12.0,100.0,30.0,0.0,0.0,100.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,否,80300.0,,,,,0.0,0.8396604834530847,0.8239730688178039,0.5,0.7212111840902962
2301020207,2,3,75.0,5.0,100.0,57.5,1000.0,0.0,67.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,否,49745.0,,,,,0.0,0.37403584625827463,0.7303352008897123,0.75,0.6181236823826622
2301020208,2,3,46.5,5.0,100.0,120.0,0.0,0.0,21.5,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,否,79864.0,,,,,0.0,0.3325436537657352,0.7902491374167768,0.25,0.4575975970608373
2301020209,1,2,120.0,10.0,100.0,60.0,0.0,528.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,528.0,0.0,是,235520.0,,,,,1.0,0.42866576864507555,0.5233984250174615,0.75,0.5673547312208457
2301020210,0,1,45.0,8.0,100.0,50.0,250.0,0.0,100.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,250.0,0.0,否,82928.0,,,,,0.0,0.4223453555262807,0.5039788618397979,0.25,0.39210807245535956
2301020211,0,1,0.0,0.0,100.0,50.0,0.0,0.0,100.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,61110.0,,,,,,0.5795336149576616,0.6498121951731312,0.75,0.6597819367102643
2301020212,2,3,45.0,6.0,100.0,681.1999999999989,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,30455.0,,,,,0.0,0.21211216300511151,0.5,0.75,0.4873707210017038
2301030101,0,1,4.5,4.0,100.0,50.0,0.0,0.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,否,32000.0,,,,,0.0,0.28937882697697787,0.6498121951731312,0.5,0.479730340716703
2301030102,2,3,150.0,26.0,100.0,50.0,0.0,0.0,100.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,36012.5,,,,,0.0,0.36680551963962404,0.8164788618397978,0.5,0.561094793826474
2301030103,0,1,0.0,5.0,100.0,50.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,24863.04,,,,,0.0,0.18748224061831065,0.8164788618397978,0.5,0.5013203674860361
2301030104,0,1,0.0,4.0,100.0,50.0,0.0,0.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,4104.8,,,,,0.0,0.36930042243649247,0.6498121951731312,0.5,0.5063708725365412
2301030105,0,1,0.0,4.0,100.0,50.0,0.0,0.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,否,2760.0,,,,,0.0,0.3787720926708216,0.6498121951731312,1.0,0.6761947626146508
2301030106,0,1,0.0,4.0,100.0,50.0,0.0,0.0,100.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,否,5135.0,,,,,0.0,0.38824376290515067,0.6498121951731312,1.0,0.6793519860260938
2301030107,0,1,4.5,4.0,100.0,50.0,0.0,0.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,否,69145.0,,,,,0.0,0.5526344294699215,0.6498121951731312,0.75,0.6508155415476842
2301030108,2,3,22.5,4.0,100.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,7345.0,,,,,0.0,0.28597045760363743,0.6498121951731312,0.5,0.4785942175922562
2301030109,2,3,50.0,7.0,100.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,5760.0,,,,,0.0,0.3861429248281278,0.8146053100952964,0.5,0.5669160783078081
