varID,cluster,cluster_label,land_area,plot_num,tillage_mech_ratio,chem_fert_kg_per_mu,organic_fert_buy,irrigated_area_ratio,mobile_hours_per_day,can_get_info_online,organic_fert_total,internet_training,e_commerce,ag_insurance,bank_credit_user,applied_bank_loan,trade_credit,safe_drinking_water,garbage_sorting,garbage_central_treatment,sanitary_toilet,health_knowledge_learning,has_checkup,straw_utilized,pesticide_pack_safe,diet_control_score
2301010205,2,3,0.0631325587746377,-0.6688357224079869,0.3279024485992584,9.159731927532713,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301010206,2,3,0.673658399633294,-0.4855156681007661,0.3279024485992584,-0.7179799405346443,-0.1405331721881049,-2.370572787663085,1.1364001011559777,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301010207,2,3,0.9422897696111028,-0.1188755594863245,0.3279024485992584,-0.2731715405916524,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,-0.3872327767445778,-0.2396457606079399,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2301010208,2,3,4.458918612956963,2.6309252551219875,0.3279024485992584,-0.2731715405916524,-0.1405331721881049,-2.370572787663085,1.1364001011559777,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301010209,0,1,-0.4252881139122873,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,1.1364001011559777,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301010210,0,1,-0.3153934625577291,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301010211,0,1,0.8201846014393716,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,1.1364001011559777,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2301010212,2,3,-0.1810777775688248,-0.8521557767152077,0.3279024485992584,-0.4955757405631484,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,-1.6063107982343376,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2301020101,0,1,1.039973904148488,-0.3021956137935453,0.3279024485992584,-0.0507673406201565,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.2396457606079399,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2301020102,0,1,1.039973904148488,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,1.1364001011559777,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301020103,2,3,2.0168152495223377,0.247764549128117,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-1.5289778588393532,1.1364001011559777,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2301020104,0,1,0.2585008278494077,-0.6688357224079869,0.3279024485992584,0.0975021260275074,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.2396457606079399,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2301020105,2,3,0.3073428951181002,-0.6688357224079869,0.3279024485992584,-0.2484105396614925,-0.1405331721881049,-2.370572787663085,-1.1203702277104386,-1.6063107982343376,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301020106,2,3,6.168390967361201,0.7977247120497795,0.3279024485992584,-0.2484105396614925,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301020107,2,3,0.3073428951181002,-0.4855156681007661,0.3279024485992584,0.0975021260275074,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,-0.3872327767445778,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301020108,2,3,2.1389204176940693,0.0644444948208962,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-2.370572787663085,0.6562362013971657,-0.3872327767445778,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301020109,2,3,2.0168152495223377,0.247764549128117,0.3279024485992584,-0.1990368072678204,0.2576351514858051,-2.370572787663085,-0.3040915981204582,0.8318452447451818,-0.2011821173930503,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2301020110,2,3,3.23786693123965,-1.0354758310224286,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-1.3418632529975434,1.6165640009147897,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2301020111,0,1,1.039973904148488,-0.1188755594863245,0.3279024485992584,-0.6438452072108123,-0.1405331721881049,0.4347436417493552,0.6562362013971657,-0.3872327767445778,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2301020112,0,1,1.5283945768354128,0.0644444948208962,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,0.1760723016383537,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2301020201,0,1,0.1608166933120227,-0.4855156681007661,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-0.967914572956865,0.1760723016383537,-1.6063107982343376,-0.2396457606079399,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2301020202,2,3,2.1877624849627617,0.7977247120497795,0.3279024485992584,-0.5993643672165131,-0.1405331721881049,-0.967914572956865,2.096727900673601,0.8318452447451818,4.568309641253263,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301020203,2,3,2.1389204176940693,0.247764549128117,0.3279024485992584,-0.0507673406201565,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,0.8318452447451818,4.568309641253263,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2301020204,2,3,3.037614455438012,2.6309252551219875,0.3279024485992584,0.0485732020337783,-0.1405331721881049,-0.1583002514284347,-0.7842554978792702,-0.3872327767445778,1.1161976627169192,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2301020205,2,3,1.650499745007144,0.4310846034353378,0.3279024485992584,1.728466259151811,-0.1405331721881049,0.3225309845728575,1.1364001011559777,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2301020206,2,3,2.505235922209263,1.164364820664221,0.3279024485992584,-0.4955757405631484,-0.1405331721881049,0.4347436417493552,2.576891800432413,0.8318452447451818,-0.2396457606079399,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301020207,2,3,1.4062894086636817,-0.1188755594863245,0.3279024485992584,-0.0878347072820725,-0.1405331721881049,-0.4910107799567502,-0.3040915981204582,-0.3872327767445778,2.1643319403226617,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2301020208,2,3,0.7102899500848134,-0.1188755594863245,0.3279024485992584,0.8388494592658272,-0.1405331721881049,-1.7674297553394105,0.1760723016383537,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2301020209,1,2,2.505235922209263,0.7977247120497795,0.3279024485992584,-0.0507673406201565,12.999021509050928,-2.370572787663085,0.1760723016383537,0.8318452447451818,1.0296544654834177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2301020210,0,1,0.673658399633294,0.4310846034353378,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,1.1364001011559777,0.8318452447451818,0.3613486646247104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2301020211,0,1,-0.4252881139122873,-1.0354758310224286,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301020212,2,3,0.673658399633294,0.0644444948208962,0.3279024485992584,9.159731927532713,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,-1.6063107982343376,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301030101,0,1,-0.3153934625577291,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2301030102,2,3,3.23786693123965,3.730845580965312,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,1.1364001011559777,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301030103,0,1,-0.4252881139122873,-0.1188755594863245,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301030104,0,1,-0.4252881139122873,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301030105,0,1,-0.4252881139122873,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2301030106,0,1,-0.4252881139122873,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,0.1760723016383537,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2301030107,0,1,-0.3153934625577291,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2301030108,2,3,0.1241851428605033,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-2.370572787663085,-0.7842554978792702,-0.3872327767445778,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301030109,2,3,0.7957635678050253,0.247764549128117,0.3279024485992584,-0.1249020739439885,-0.1405331721881049,-2.370572787663085,-0.7842554978792702,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301030110,2,3,0.185237726946369,0.247764549128117,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,-0.3872327767445778,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301030111,0,1,-0.4252881139122873,0.0644444948208962,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2301030112,0,1,-0.4252881139122873,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,1.1364001011559777,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2301030113,0,1,1.5283945768354128,0.6144046577425586,0.3279024485992584,-0.2731715405916524,-0.1405331721881049,0.4347436417493552,0.1760723016383537,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2301030201,0,1,0.0142904915059452,-0.4855156681007661,0.3279024485992584,-0.1249020739439885,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.2396457606079399,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301030202,2,3,0.0142904915059452,-0.4855156681007661,0.3279024485992584,-0.7179799405346443,-0.1405331721881049,-2.370572787663085,0.6562362013971657,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301030203,0,1,-0.4252881139122873,-1.0354758310224286,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301030204,2,3,2.1633414513284155,0.4310846034353378,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,0.8318452447451818,0.0007520094851202,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2301030205,0,1,-0.4252881139122873,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301030206,2,3,-0.0345515757627472,-0.4855156681007661,0.3279024485992584,-0.0507673406201565,-0.1405331721881049,-2.370572787663085,2.096727900673601,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2301030207,2,3,0.1608166933120227,-0.4855156681007661,0.3279024485992584,-0.4955757405631484,-0.1405331721881049,-2.370572787663085,-0.7842554978792702,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301030208,2,3,2.8227093594557644,0.4310846034353378,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-2.370572787663085,0.1760723016383537,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301030209,0,1,-0.4252881139122873,-1.0354758310224286,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301030210,2,3,0.3854902027480083,-0.4855156681007661,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-2.370572787663085,-0.5441735479998642,-1.6063107982343376,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2301030211,2,3,2.0168152495223377,0.9810447663570002,0.3279024485992584,0.3940410593228353,-0.1405331721881049,-2.061987980427717,1.6165640009147897,0.8318452447451818,-0.2396457606079399,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2301030212,2,3,6.177182539469558,3.18088541804365,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,2.576891800432413,-1.6063107982343376,-0.2396457606079399,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301040101,2,3,0.673658399633294,0.0644444948208962,0.3279024485992584,0.0975021260275074,-0.1405331721881049,-2.370572787663085,3.057055700191225,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2301040102,2,3,6.177182539469558,0.247764549128117,0.3279024485992584,-0.1249020739439885,-0.1405331721881049,0.4347436417493552,2.576891800432413,0.8318452447451818,-0.2396457606079399,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2301040103,0,1,0.2340797942150615,-0.3021956137935453,0.3279024485992584,-0.3473062739154844,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,-0.3872327767445778,-0.2396457606079399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2301040104,2,3,2.505235922209263,0.4310846034353378,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,-2.370572787663085,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2301040105,2,3,0.7469215005363328,0.247764549128117,0.3279024485992584,0.8388494592658272,-0.1405331721881049,-0.967914572956865,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2301040106,0,1,1.943552148619299,0.4310846034353378,0.3279024485992584,-0.6438452072108123,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2301040107,2,3,1.162079072320219,0.247764549128117,0.3279024485992584,-0.1990368072678204,1.103742839292864,-2.370572787663085,-0.3040915981204582,0.8318452447451818,0.2411497795781803,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2301040108,0,1,2.2610255858658004,0.7977247120497795,0.3279024485992584,-0.3473062739154844,-0.1405331721881049,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2301040109,0,1,-0.3153934625577291,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2301040110,2,3,6.177182539469558,2.080965092200325,0.3279024485992584,-0.1249020739439885,-0.1405331721881049,-0.967914572956865,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2301040111,0,1,0.0142904915059452,-0.8521557767152077,0.3279024485992584,9.159731927532713,-0.1405331721881049,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.2396457606079399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2301040112,1,2,4.458918612956963,0.9810447663570002,0.3279024485992584,-0.1990368072678204,12.999021509050928,-2.370572787663085,-0.7842554978792702,-0.3872327767445778,1.0296544654834177,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2302010101,0,1,-0.3153934625577291,-0.3021956137935453,0.3279024485992584,-0.1990368072678204,-0.1405331721881049,0.4347436417493552,1.1364001011559777,-0.3872327767445778,-0.2396457606079399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2302010102,0,1,0.4050270296554852,-0.4855156681007661,0.3279024485992584,-0.3473062739154844,-0.1405331721881049,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.2396457606079399,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2302010103,0,1,1.0888159714171803,-0.3021956137935453,0.3279024485992584,-0.4955757405631484,-0.1405331721881049,0.4347436417493552,3.537219599950037,-1.6063107982343376,-0.2396457606079399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
